order_id,has_customization,special_instructions,nlp_penalty_sec,packaging_overhead_sec,item_complexity_base_sec,complexity_delta_sec
11403,True,Add extra green chilli | Add paneer tikka as extra,40,0,20,60
9484,False,,0,0,15,0
11374,True,No spice at all please | Sugar free dessert,35,0,15,50
4421,False,,0,0,20,0
4424,True,"Half portion butter chicken, double naan, raita side",27,0,20,47
11452,False,,0,0,15,0
4433,False,,0,0,20,0
11436,False,,0,0,20,0
9445,True,Need extra tissue and cutlery,10,0,15,25
9563,False,,0,0,15,0
11504,True,"Half portion butter chicken, double naan, raita side",27,0,15,42
4466,True,No MSG please | Pack roti and curry separately,28,24,20,72
11499,False,,0,0,20,0
9587,False,,0,0,15,0
4478,True,Add paneer tikka as extra,30,0,20,50
4484,True,Jain preparation no onion no garlic | Steam instead of fry,80,0,15,95
9688,True,"Less oil in preparation | Separate packaging for each item | Make everything mild spice, pack sauces separate",64,16,15,95
4501,True,Add extra butter on naan,10,0,15,25
9594,False,,0,0,20,0
11547,True,Extra cheese on top | No spice at all please | Gluten free preparation,58,0,20,78
9609,False,,0,0,20,0
4491,True,Steam instead of fry,20,0,20,40
4517,True,"Separate dal and rice, extra papad, no pickle",30,16,15,61
11580,False,,0,0,20,0
11612,True,Separate packaging for each item | Make it extra spicy,35,16,15,66
4527,False,,0,0,15,0
9756,True,Charred tandoori finish,15,0,20,35
4559,False,,0,0,15,0
4519,False,,0,0,20,0
11668,True,Extra cheese on top,18,0,15,33
11646,True,Use only mustard oil,10,0,20,30
4575,False,,0,0,20,0
9784,True,Need extra tissue and cutlery | Jain preparation no onion no garlic | Gluten free preparation,90,0,20,110
11768,True,No spice at all please | Double wrap the paratha | Medium spice level,35,0,20,55
4621,False,,0,0,15,0
11767,True,Less oil in preparation,10,0,20,30
9808,True,"Use only mustard oil | Pack roti and curry separately | Separate dal and rice, extra papad, no pickle",40,24,20,84
11817,True,"Separate dal and rice, extra papad, no pickle",30,16,15,61
11753,False,,0,0,15,0
9869,True,"Separate dal and rice, extra papad, no pickle | Add extra green chilli | Medium spice level",52,24,20,96
9874,True,Extra raita on the side,12,0,15,27
4596,True,Sugar free dessert | Pack roti and curry separately,35,24,20,79
9894,False,,0,0,15,0
9857,True,Gluten free preparation | Jain preparation no onion no garlic,80,0,15,95
11791,True,"Separate dal and rice, extra papad, no pickle | Make it extra spicy",45,16,15,76
11926,True,Use only mustard oil,10,0,15,25
11845,False,,0,0,20,0
11879,False,,0,0,15,0
11766,False,,0,0,20,0
9879,True,No spice at all please,20,0,20,40
10031,True,Sugar free dessert,15,0,20,35
4699,False,,0,0,15,0
4732,True,Need extra tissue and cutlery | Jain preparation no onion no garlic,70,0,20,90
4734,True,Make the tikka well done,25,0,20,45
10085,False,,0,0,15,0
4728,True,Jain preparation no onion no garlic,60,0,20,80
12056,True,Add extra green chilli | Need extra tissue and cutlery,20,0,20,40
12061,True,Pack roti and curry separately,20,16,15,51
4765,True,"Half portion butter chicken, double naan, raita side",27,0,15,42
10111,False,,0,0,20,0
10167,True,Steam instead of fry | Medium spice level,32,0,15,47
4782,False,,0,0,15,0
12186,True,No spice at all please,20,0,20,40
4785,True,Add paneer tikka as extra,30,0,15,45
10187,False,,0,0,20,0
12144,False,,0,0,15,0
10209,False,,0,0,15,0
12152,False,,0,0,20,0
12198,False,,0,0,20,0
4807,False,,0,0,15,0
12230,True,Gluten free preparation,20,0,20,40
4836,True,No spice at all please | Extra raita on the side | Sugar free dessert,47,0,15,62
4832,True,Need extra tissue and cutlery | Make the tikka well done,35,0,20,55
4834,True,Extra raita on the side,12,0,15,27
10298,False,,0,0,20,0
4837,False,,0,0,15,0
12305,True,Do not overcook the biryani rice,12,0,15,27
12325,True,Charred tandoori finish,15,0,15,30
12278,False,,0,0,15,0
12255,False,,0,0,15,0
10365,False,,0,0,15,0
12284,True,"Half portion butter chicken, double naan, raita side",27,0,15,42
10396,True,Make it extra spicy,15,0,15,30
10384,True,No MSG please | Medium spice level,20,0,20,40
12262,True,Gluten free preparation,20,0,20,40
4890,True,Medium spice level | Less oil in preparation | Extra cheese on top,40,0,15,55
10411,False,,0,0,20,0
10413,False,,0,0,15,0
12309,False,,0,0,20,0
10430,True,No MSG please,8,0,15,23
4873,False,,0,0,20,0
12351,False,,0,0,20,0
12548,False,,0,0,15,0
12408,False,,0,0,20,0
4902,True,Separate packaging for each item,20,16,15,51
4947,False,,0,0,20,0
12573,False,,0,0,20,0
4966,True,Steam instead of fry | Pack roti and curry separately,40,16,15,71
4983,True,"Make everything mild spice, pack sauces separate",54,16,15,85
12572,False,,0,0,20,0
4946,False,,0,0,15,0
10599,False,,0,0,15,0
4992,False,,0,0,15,0
12505,False,,0,0,20,0
5022,True,Need extra tissue and cutlery,10,0,20,30
12637,True,"Separate dal and rice, extra papad, no pickle | Charred tandoori finish",45,24,20,89
12811,False,,0,0,15,0
10662,True,Medium spice level | No MSG please,20,0,20,40
10725,True,Separate packaging for each item,20,16,15,51
12653,False,,0,0,20,0
12664,False,,0,0,20,0
12734,True,Medium spice level,12,0,15,27
12714,False,,0,0,20,0
12847,True,Pack roti and curry separately | Add extra green chilli,30,24,20,74
10735,True,Make it extra spicy,15,0,15,30
12729,True,Extra raita on the side,12,0,20,32
10734,True,Extra raita on the side,12,0,20,32
5046,False,,0,0,15,0
12861,True,Extra chutney packets please | Add paneer tikka as extra | Make the tikka well done,63,24,20,107
12735,True,No spice at all please | Add paneer tikka as extra | Need extra tissue and cutlery,60,0,20,80
12851,False,,0,0,20,0
12763,True,Jain preparation no onion no garlic | Medium spice level,72,0,15,87
10837,True,"Make everything mild spice, pack sauces separate | Add paneer tikka as extra",84,16,15,115
5087,True,No spice at all please,20,0,15,35
5095,True,Extra cheese on top,18,0,15,33
10896,False,,0,0,15,0
5072,True,"Make everything mild spice, pack sauces separate | Double wrap the paratha",69,24,20,113
10832,False,,0,0,15,0
12952,False,,0,0,15,0
12949,True,No spice at all please,20,0,20,40
5098,False,,0,0,15,0
12998,False,,0,0,20,0
13010,False,,0,0,15,0
12798,True,Extra chutney packets please,8,24,20,52
5134,True,Pack roti and curry separately,20,16,15,51
10959,True,"No MSG please | Half portion butter chicken, double naan, raita side",35,0,20,55
12935,True,Need extra tissue and cutlery,10,0,15,25
10970,True,Extra raita on the side | Make it extra spicy,27,0,20,47
11010,False,,0,0,20,0
13016,False,,0,0,15,0
11087,True,No MSG please,8,0,15,23
13062,False,,0,0,20,0
11070,False,,0,0,15,0
11059,True,Make the tikka well done,25,0,15,40
5191,False,,0,0,20,0
13218,True,Separate packaging for each item,20,16,15,51
11086,True,Extra chutney packets please,8,24,20,52
13168,True,Add extra green chilli | Medium spice level | Extra cheese on top,40,0,20,60
11118,True,"Double wrap the paratha | Pack roti and curry separately | Make everything mild spice, pack sauces separate",69,16,15,100
5242,False,,0,0,15,0
13115,False,,0,0,20,0
5266,True,Jain preparation no onion no garlic,60,0,20,80
13259,False,,0,0,15,0
13166,True,"Separate dal and rice, extra papad, no pickle | Add extra butter on naan | Use only mustard oil",50,24,20,94
5259,True,Add extra butter on naan | Double wrap the paratha,25,0,15,40
5286,True,Add extra green chilli | Gluten free preparation,30,0,20,50
13287,False,,0,0,15,0
13214,True,Steam instead of fry,20,0,20,40
11180,False,,0,0,15,0
13200,True,No spice at all please | Charred tandoori finish,35,0,20,55
13238,True,No MSG please | Gluten free preparation,28,0,20,48
11239,False,,0,0,20,0
13325,True,"Separate dal and rice, extra papad, no pickle | No MSG please",38,16,15,69
5283,True,Jain preparation no onion no garlic | Use only mustard oil | Need extra tissue and cutlery,80,0,20,100
5307,True,Sugar free dessert | Medium spice level,27,0,20,47
13389,False,,0,0,20,0
11245,False,,0,0,20,0
5328,False,,0,0,15,0
5323,False,,0,0,20,0
13421,True,Do not overcook the biryani rice | Gluten free preparation,32,0,15,47
5300,True,Need extra tissue and cutlery,10,0,15,25
5330,False,,0,0,20,0
13433,False,,0,0,15,0
13410,True,Add extra butter on naan,10,0,20,30
13372,False,,0,0,20,0
13434,True,"Jain preparation no onion no garlic | Separate dal and rice, extra papad, no pickle",90,24,20,134
5346,False,,0,0,15,0
13418,False,,0,0,20,0
13463,True,Extra cheese on top | Make the tikka well done | Separate packaging for each item,63,24,20,107
5356,False,,0,0,15,0
13505,False,,0,0,15,0
13496,False,,0,0,15,0
13511,False,,0,0,15,0
11418,True,Gluten free preparation | No spice at all please | Extra raita on the side,52,0,15,67
13559,False,,0,0,15,0
5396,False,,0,0,20,0
13617,False,,0,0,15,0
11531,False,,0,0,15,0
5410,False,,0,0,15,0
5453,False,,0,0,15,0
11587,True,Need extra tissue and cutlery,10,0,15,25
11579,True,Pack roti and curry separately,20,24,20,64
11563,True,"No spice at all please | Make everything mild spice, pack sauces separate | Sugar free dessert",77,24,20,121
13662,True,Medium spice level,12,0,15,27
5441,True,Extra raita on the side | Gluten free preparation,32,0,15,47
11672,False,,0,0,20,0
13671,False,,0,0,20,0
13708,True,Add paneer tikka as extra,30,0,15,45
11682,True,"Separate dal and rice, extra papad, no pickle",30,16,15,61
13681,True,Make the tikka well done,25,0,15,40
13664,False,,0,0,20,0
11683,False,,0,0,20,0
13718,False,,0,0,20,0
5477,False,,0,0,15,0
13735,True,Add paneer tikka as extra | Sugar free dessert,45,0,20,65
11688,False,,0,0,20,0
13707,True,Double wrap the paratha | Less oil in preparation,25,0,15,40
5509,False,,0,0,15,0
13844,False,,0,0,20,0
5522,False,,0,0,15,0
13758,True,Make the tikka well done,25,0,20,45
13719,True,Sugar free dessert,15,0,20,35
13768,False,,0,0,20,0
5546,False,,0,0,15,0
11885,False,,0,0,15,0
11781,True,"Make everything mild spice, pack sauces separate | Double wrap the paratha | Separate dal and rice, extra papad, no pickle",79,16,15,110
13854,True,Use only mustard oil | Add extra butter on naan,20,0,20,40
11843,True,Extra raita on the side | Need extra tissue and cutlery | Extra chutney packets please,30,16,15,61
13914,False,,0,0,20,0
5552,True,Less oil in preparation,10,0,15,25
5547,True,"Double wrap the paratha | Add paneer tikka as extra | Separate dal and rice, extra papad, no pickle",75,16,15,106
5540,False,,0,0,20,0
13982,True,Steam instead of fry | Add paneer tikka as extra,50,0,20,70
11898,True,Medium spice level | Extra chutney packets please | Pack roti and curry separately,40,24,20,84
5584,True,Jain preparation no onion no garlic | Medium spice level | Separate packaging for each item,92,24,20,136
11965,False,,0,0,20,0
13922,False,,0,0,20,0
14108,False,,0,0,15,0
14026,True,Extra raita on the side,12,0,15,27
5637,True,Sugar free dessert,15,0,15,30
11984,True,Do not overcook the biryani rice | Add extra butter on naan | No MSG please,30,0,15,45
5623,True,Extra cheese on top | Steam instead of fry | Medium spice level,50,0,20,70
14104,True,"Separate packaging for each item | Half portion butter chicken, double naan, raita side",47,24,20,91
5643,True,Jain preparation no onion no garlic,60,0,20,80
5681,False,,0,0,15,0
14159,False,,0,0,15,0
14118,True,Extra raita on the side,12,0,20,32
12089,False,,0,0,15,0
14212,False,,0,0,20,0
14226,True,Add paneer tikka as extra | Extra cheese on top,48,0,15,63
12090,True,Separate packaging for each item | Add extra green chilli,30,24,20,74
5686,True,Need extra tissue and cutlery | Make it extra spicy | Make the tikka well done,50,0,20,70
14299,True,Double wrap the paratha | Jain preparation no onion no garlic | Need extra tissue and cutlery,85,0,15,100
5721,False,,0,0,20,0
12131,True,Sugar free dessert,15,0,20,35
5694,False,,0,0,20,0
14311,False,,0,0,15,0
5746,False,,0,0,15,0
14319,True,Add extra green chilli | Double wrap the paratha,25,0,15,40
14346,True,Add extra green chilli,10,0,15,25
14323,False,,0,0,15,0
12184,False,,0,0,20,0
5765,True,Extra cheese on top | No spice at all please | Gluten free preparation,58,0,15,73
5779,False,,0,0,15,0
14421,True,Use only mustard oil | Charred tandoori finish | Do not overcook the biryani rice,37,0,15,52
12249,False,,0,0,20,0
12292,True,"Make everything mild spice, pack sauces separate",54,16,15,85
5843,True,Extra chutney packets please | Add extra green chilli | Extra cheese on top,36,16,15,67
5805,True,Extra cheese on top | Pack roti and curry separately,38,16,15,69
14539,False,,0,0,20,0
14592,True,No spice at all please | Make the tikka well done,45,0,15,60
14590,True,Need extra tissue and cutlery | Gluten free preparation,30,0,15,45
12430,False,,0,0,15,0
14611,False,,0,0,15,0
5821,False,,0,0,20,0
5851,False,,0,0,20,0
14686,False,,0,0,15,0
14579,True,Need extra tissue and cutlery | Add extra green chilli,20,0,20,40
12498,True,Gluten free preparation | Make it extra spicy | Charred tandoori finish,50,0,20,70
14623,True,"Separate dal and rice, extra papad, no pickle | Add extra green chilli",40,16,15,71
12570,False,,0,0,15,0
5881,False,,0,0,15,0
5865,False,,0,0,20,0
14695,True,Steam instead of fry,20,0,20,40
14667,True,Separate packaging for each item | Jain preparation no onion no garlic,80,24,20,124
14693,False,,0,0,20,0
12605,True,"Medium spice level | Extra raita on the side | Separate dal and rice, extra papad, no pickle",54,16,15,85
5911,True,Medium spice level,12,0,15,27
12620,False,,0,0,15,0
14824,False,,0,0,15,0
12619,True,Charred tandoori finish | Double wrap the paratha | Add extra butter on naan,40,0,20,60
5938,True,Extra raita on the side,12,0,15,27
14797,True,Gluten free preparation | Double wrap the paratha,35,0,20,55
14846,True,Separate packaging for each item | Extra chutney packets please,28,16,15,59
14800,True,"Steam instead of fry | Make everything mild spice, pack sauces separate | Make the tikka well done",99,16,15,130
14812,True,Gluten free preparation,20,0,20,40
14831,True,Gluten free preparation | Less oil in preparation,30,0,15,45
5949,False,,0,0,15,0
5951,False,,0,0,15,0
14903,False,,0,0,15,0
14832,True,Less oil in preparation,10,0,20,30
14915,True,Separate packaging for each item,20,24,20,64
5967,False,,0,0,20,0
5969,False,,0,0,15,0
14872,True,Gluten free preparation | Make it extra spicy | Sugar free dessert,50,0,20,70
14939,False,,0,0,15,0
5966,False,,0,0,15,0
14887,False,,0,0,15,0
5978,True,"Make everything mild spice, pack sauces separate",54,16,15,85
14949,False,,0,0,15,0
12812,True,"Separate dal and rice, extra papad, no pickle",30,16,15,61
12770,True,Need extra tissue and cutlery | Make the tikka well done,35,0,15,50
5957,True,Jain preparation no onion no garlic,60,0,20,80
15015,False,,0,0,15,0
14964,True,Add paneer tikka as extra | Gluten free preparation,50,0,20,70
6010,True,Pack roti and curry separately,20,16,15,51
15018,False,,0,0,20,0
15164,False,,0,0,15,0
12859,False,,0,0,20,0
15161,True,Make it extra spicy,15,0,15,30
15067,True,No spice at all please,20,0,20,40
12937,False,,0,0,15,0
15180,False,,0,0,15,0
6079,False,,0,0,20,0
15158,False,,0,0,20,0
12958,False,,0,0,15,0
15222,False,,0,0,20,0
15314,False,,0,0,15,0
15231,False,,0,0,15,0
6089,True,"No spice at all please | Half portion butter chicken, double naan, raita side",47,0,15,62
15262,False,,0,0,20,0
15219,False,,0,0,15,0
13008,True,Extra raita on the side | Jain preparation no onion no garlic,72,0,20,92
6139,True,Charred tandoori finish | Medium spice level,27,0,20,47
15484,True,Extra raita on the side,12,0,15,27
15310,False,,0,0,15,0
15414,True,Steam instead of fry,20,0,20,40
15211,False,,0,0,20,0
13047,False,,0,0,20,0
15556,False,,0,0,15,0
15408,False,,0,0,15,0
13130,False,,0,0,15,0
15457,True,No spice at all please | Make it extra spicy,35,0,20,55
13194,False,,0,0,15,0
15487,True,Less oil in preparation | Gluten free preparation | Separate packaging for each item,50,16,15,81
6206,False,,0,0,15,0
15580,True,Medium spice level | Extra cheese on top,30,0,20,50
15604,True,Make the tikka well done,25,0,15,40
15651,False,,0,0,20,0
6207,True,Pack roti and curry separately | Add extra green chilli,30,16,15,61
15576,True,No MSG please,8,0,15,23
6220,True,Do not overcook the biryani rice,12,0,15,27
15678,True,"Add extra green chilli | Half portion butter chicken, double naan, raita side",37,0,15,52
6214,False,,0,0,20,0
6236,True,"Half portion butter chicken, double naan, raita side | Add paneer tikka as extra | Steam instead of fry",77,0,15,92
13264,False,,0,0,20,0
6269,False,,0,0,15,0
15729,True,Sugar free dessert | Medium spice level,27,0,15,42
6275,True,Separate packaging for each item,20,24,20,64
13348,False,,0,0,15,0
15660,True,Pack roti and curry separately | Add extra green chilli | Add paneer tikka as extra,60,24,20,104
15743,False,,0,0,15,0
13355,True,Extra raita on the side | Sugar free dessert,27,0,15,42
6296,False,,0,0,15,0
13365,False,,0,0,15,0
6284,True,"Half portion butter chicken, double naan, raita side",27,0,15,42
13392,True,"Separate dal and rice, extra papad, no pickle",30,16,15,61
13353,False,,0,0,15,0
6297,False,,0,0,20,0
6312,False,,0,0,20,0
15898,True,Use only mustard oil,10,0,20,30
15787,False,,0,0,15,0
13403,True,"Separate dal and rice, extra papad, no pickle",30,16,15,61
6317,False,,0,0,20,0
6316,False,,0,0,20,0
15907,True,"Less oil in preparation | Make everything mild spice, pack sauces separate",64,16,15,95
15894,True,Jain preparation no onion no garlic,60,0,20,80
13470,False,,0,0,15,0
15902,True,No MSG please | Extra raita on the side,20,0,20,40
15917,True,Gluten free preparation | Pack roti and curry separately,40,24,20,84
15831,True,Jain preparation no onion no garlic | Separate packaging for each item | Use only mustard oil,90,16,15,121
15890,True,Make the tikka well done | Need extra tissue and cutlery,35,0,20,55
6354,False,,0,0,15,0
15841,False,,0,0,20,0
15912,True,Pack roti and curry separately | Steam instead of fry,40,24,20,84
13596,False,,0,0,15,0
6369,False,,0,0,15,0
15936,False,,0,0,20,0
16027,False,,0,0,20,0
13610,True,Separate packaging for each item | Make it extra spicy,35,16,15,66
13631,True,Less oil in preparation,10,0,15,25
13565,False,,0,0,20,0
16048,True,"Make everything mild spice, pack sauces separate | Need extra tissue and cutlery",64,16,15,95
16062,True,Need extra tissue and cutlery | Jain preparation no onion no garlic,70,0,20,90
13616,True,Extra chutney packets please,8,16,15,39
16071,False,,0,0,20,0
16022,True,Extra raita on the side,12,0,20,32
16111,True,Less oil in preparation | Add paneer tikka as extra | Medium spice level,52,0,20,72
13684,False,,0,0,15,0
16130,False,,0,0,20,0
6403,True,Charred tandoori finish | Make the tikka well done | No spice at all please,60,0,20,80
13691,False,,0,0,20,0
6444,True,Add paneer tikka as extra,30,0,20,50
13754,False,,0,0,15,0
6448,True,"Make everything mild spice, pack sauces separate | Add extra green chilli",64,24,20,108
6421,True,"Make everything mild spice, pack sauces separate | Separate packaging for each item",54,16,15,85
16166,True,Pack roti and curry separately | Add paneer tikka as extra,50,24,20,94
6449,True,Make it extra spicy,15,0,15,30
16202,True,Jain preparation no onion no garlic,60,0,15,75
6438,False,,0,0,20,0
16212,True,Extra raita on the side,12,0,20,32
16187,True,Charred tandoori finish | Need extra tissue and cutlery,25,0,15,40
16280,False,,0,0,15,0
16327,False,,0,0,15,0
6464,True,Charred tandoori finish | Gluten free preparation | Use only mustard oil,45,0,15,60
16228,True,Sugar free dessert | Medium spice level | Less oil in preparation,37,0,20,57
6487,False,,0,0,15,0
16386,True,Use only mustard oil | Extra chutney packets please,18,24,20,62
16427,False,,0,0,15,0
6512,True,"Half portion butter chicken, double naan, raita side | Double wrap the paratha | Charred tandoori finish",57,0,20,77
13938,False,,0,0,15,0
16397,True,"Half portion butter chicken, double naan, raita side | Add paneer tikka as extra | Less oil in preparation",67,0,20,87
6524,False,,0,0,15,0
13943,True,Make the tikka well done,25,0,15,40
6510,True,Jain preparation no onion no garlic | Pack roti and curry separately,80,16,15,111
6550,False,,0,0,15,0
6544,True,Pack roti and curry separately | Sugar free dessert | Jain preparation no onion no garlic,95,16,15,126
16401,False,,0,0,20,0
13978,True,Separate packaging for each item,20,16,15,51
6536,True,Steam instead of fry | Make it extra spicy | Use only mustard oil,45,0,15,60
6562,False,,0,0,20,0
16473,False,,0,0,15,0
16426,False,,0,0,15,0
16549,False,,0,0,20,0
16532,True,No MSG please,8,0,20,28
16607,True,Jain preparation no onion no garlic,60,0,15,75
16551,False,,0,0,20,0
16576,True,Gluten free preparation,20,0,20,40
6608,True,Do not overcook the biryani rice | Jain preparation no onion no garlic | Sugar free dessert,87,0,20,107
16618,False,,0,0,20,0
14119,False,,0,0,15,0
14129,True,Gluten free preparation | Use only mustard oil,30,0,20,50
6606,True,"Separate packaging for each item | Separate dal and rice, extra papad, no pickle | Extra raita on the side",42,24,20,86
6627,True,Add paneer tikka as extra,30,0,20,50
16580,False,,0,0,20,0
16696,True,No MSG please,8,0,15,23
6620,True,Add extra butter on naan | Pack roti and curry separately | Extra raita on the side,42,24,20,86
16720,False,,0,0,15,0
16659,False,,0,0,15,0
16641,False,,0,0,15,0
16649,True,Add paneer tikka as extra | Need extra tissue and cutlery,40,0,20,60
16744,True,"Use only mustard oil | Make everything mild spice, pack sauces separate",64,16,15,95
16728,False,,0,0,20,0
6681,True,"Make everything mild spice, pack sauces separate | Need extra tissue and cutlery",64,24,20,108
6671,True,Use only mustard oil,10,0,20,30
16711,False,,0,0,15,0
16793,False,,0,0,15,0
14282,True,No spice at all please,20,0,15,35
6698,True,Gluten free preparation,20,0,15,35
16757,True,Double wrap the paratha | Add extra green chilli,25,0,20,45
16852,True,Make it extra spicy | Less oil in preparation,25,0,20,45
16787,True,Need extra tissue and cutlery | Charred tandoori finish,25,0,20,45
6696,False,,0,0,20,0
16822,False,,0,0,20,0
16889,True,"Half portion butter chicken, double naan, raita side | Add extra green chilli | Use only mustard oil",47,0,15,62
16845,True,Jain preparation no onion no garlic | Make it extra spicy,75,0,15,90
16830,True,"Medium spice level | Need extra tissue and cutlery | Half portion butter chicken, double naan, raita side",49,0,20,69
14371,True,Add paneer tikka as extra,30,0,15,45
16967,True,"Steam instead of fry | Make everything mild spice, pack sauces separate",74,16,15,105
16837,False,,0,0,20,0
6707,True,Add paneer tikka as extra,30,0,15,45
6734,False,,0,0,15,0
16873,False,,0,0,20,0
14403,False,,0,0,15,0
16986,False,,0,0,20,0
16891,True,"Separate dal and rice, extra papad, no pickle",30,24,20,74
14400,False,,0,0,20,0
16923,True,Extra raita on the side,12,0,15,27
16918,False,,0,0,20,0
6744,True,Add extra butter on naan,10,0,15,25
14472,False,,0,0,15,0
6758,False,,0,0,15,0
17113,False,,0,0,15,0
14480,True,"Make everything mild spice, pack sauces separate | Less oil in preparation",64,24,20,108
16948,True,Add extra butter on naan,10,0,15,25
6788,True,Medium spice level,12,0,15,27
14491,True,Use only mustard oil | Gluten free preparation,30,0,15,45
17091,True,Medium spice level,12,0,20,32
17052,True,"Separate dal and rice, extra papad, no pickle",30,16,15,61
17237,False,,0,0,20,0
17125,True,Medium spice level,12,0,20,32
6806,False,,0,0,20,0
17191,True,Gluten free preparation | Add extra butter on naan,30,0,20,50
14606,True,Double wrap the paratha,15,0,15,30
17129,False,,0,0,15,0
14631,True,Gluten free preparation,20,0,20,40
6850,False,,0,0,20,0
17308,False,,0,0,15,0
14683,True,"Separate dal and rice, extra papad, no pickle",30,24,20,74
6856,True,Pack roti and curry separately,20,24,20,64
17347,True,Make the tikka well done | Charred tandoori finish,40,0,15,55
17221,True,"Make everything mild spice, pack sauces separate",54,24,20,98
17318,True,Less oil in preparation,10,0,15,25
6878,False,,0,0,20,0
17272,False,,0,0,15,0
14750,True,"Make everything mild spice, pack sauces separate | Jain preparation no onion no garlic",114,16,15,145
17475,True,Separate packaging for each item,20,16,15,51
17495,False,,0,0,20,0
6922,True,Separate packaging for each item,20,16,15,51
6914,True,Medium spice level | No MSG please,20,0,20,40
14814,False,,0,0,15,0
14836,False,,0,0,15,0
6926,False,,0,0,20,0
6915,True,Less oil in preparation | Add extra green chilli | Jain preparation no onion no garlic,80,0,20,100
17566,False,,0,0,20,0
17386,True,Medium spice level | Jain preparation no onion no garlic,72,0,20,92
14870,True,Pack roti and curry separately,20,16,15,51
17377,False,,0,0,20,0
14842,False,,0,0,20,0
6963,True,"Half portion butter chicken, double naan, raita side | Sugar free dessert",42,0,15,57
14838,False,,0,0,15,0
17637,False,,0,0,15,0
17632,False,,0,0,20,0
17672,True,No MSG please,8,0,15,23
6975,False,,0,0,20,0
14954,True,Charred tandoori finish,15,0,15,30
17686,False,,0,0,15,0
17525,False,,0,0,15,0
7004,True,Make the tikka well done | Add paneer tikka as extra,55,0,15,70
17646,False,,0,0,20,0
17680,False,,0,0,15,0
17652,False,,0,0,20,0
14996,True,Steam instead of fry,20,0,15,35
15010,True,Medium spice level,12,0,15,27
7021,False,,0,0,20,0
17726,True,Less oil in preparation,10,0,15,25
17607,False,,0,0,15,0
17601,False,,0,0,20,0
7033,True,"Need extra tissue and cutlery | Medium spice level | Make everything mild spice, pack sauces separate",64,16,15,95
15046,False,,0,0,15,0
7037,True,"Half portion butter chicken, double naan, raita side | Separate packaging for each item",47,16,15,78
7034,True,Use only mustard oil,10,0,20,30
17667,False,,0,0,15,0
7039,False,,0,0,20,0
17620,False,,0,0,15,0
17657,True,"Half portion butter chicken, double naan, raita side",27,0,15,42
17611,True,Add extra butter on naan,10,0,20,30
15065,False,,0,0,15,0
15081,False,,0,0,20,0
17950,True,Steam instead of fry | Charred tandoori finish,35,0,15,50
7079,False,,0,0,15,0
17881,False,,0,0,15,0
17952,True,Use only mustard oil | Charred tandoori finish,25,0,15,40
17840,False,,0,0,15,0
15099,True,Need extra tissue and cutlery,10,0,15,25
7094,False,,0,0,20,0
7115,True,Pack roti and curry separately | Use only mustard oil,30,24,20,74
7088,True,Sugar free dessert | Extra cheese on top,33,0,15,48
18052,False,,0,0,15,0
17889,True,No MSG please,8,0,15,23
18060,True,"Half portion butter chicken, double naan, raita side",27,0,20,47
15186,False,,0,0,15,0
7126,False,,0,0,20,0
15145,True,Extra cheese on top,18,0,20,38
17916,False,,0,0,15,0
17903,False,,0,0,20,0
15237,True,Steam instead of fry,20,0,15,35
15193,False,,0,0,20,0
15239,False,,0,0,15,0
15217,True,"Make everything mild spice, pack sauces separate | Do not overcook the biryani rice",66,16,15,97
15280,False,,0,0,15,0
18126,False,,0,0,15,0
15272,True,Separate packaging for each item | Need extra tissue and cutlery,30,16,15,61
18054,True,No spice at all please,20,0,15,35
7179,False,,0,0,20,0
7177,False,,0,0,15,0
18207,False,,0,0,15,0
15297,True,Do not overcook the biryani rice,12,0,15,27
18011,True,Make it extra spicy,15,0,20,35
7217,False,,0,0,20,0
18081,False,,0,0,20,0
7208,True,"Less oil in preparation | Make everything mild spice, pack sauces separate",64,24,20,108
18264,True,Extra cheese on top,18,0,15,33
15354,False,,0,0,15,0
18096,True,"Make the tikka well done | Make everything mild spice, pack sauces separate",79,16,15,110
7218,True,Less oil in preparation | Make it extra spicy | Sugar free dessert,40,0,20,60
18078,False,,0,0,15,0
15359,True,Jain preparation no onion no garlic,60,0,15,75
18272,False,,0,0,20,0
18169,False,,0,0,15,0
18303,False,,0,0,15,0
7231,False,,0,0,20,0
18180,False,,0,0,15,0
18212,False,,0,0,15,0
7275,False,,0,0,15,0
18413,False,,0,0,20,0
18401,False,,0,0,20,0
7265,False,,0,0,20,0
15450,False,,0,0,15,0
18336,False,,0,0,15,0
7300,True,Charred tandoori finish,15,0,15,30
18247,True,Extra cheese on top,18,0,20,38
7293,True,Gluten free preparation,20,0,20,40
7305,False,,0,0,15,0
18531,False,,0,0,20,0
18468,True,Less oil in preparation | Add paneer tikka as extra,40,0,15,55
7304,True,Make the tikka well done,25,0,20,45
18410,True,Extra cheese on top | Medium spice level,30,0,15,45
15459,True,Pack roti and curry separately,20,24,20,64
15527,False,,0,0,15,0
18537,True,Extra raita on the side,12,0,15,27
18569,False,,0,0,20,0
18390,False,,0,0,20,0
7356,False,,0,0,20,0
15515,False,,0,0,15,0
7327,True,No spice at all please,20,0,20,40
18541,True,Add extra butter on naan,10,0,20,30
18601,True,Extra chutney packets please,8,24,20,52
15675,True,Add extra butter on naan,10,0,20,30
7377,False,,0,0,15,0
18572,False,,0,0,15,0
18573,True,Less oil in preparation | Pack roti and curry separately,30,24,20,74
18575,False,,0,0,20,0
