order_id,arrival_time,weather,traffic_index,rider_density,cart_items,structural_time_sec,customization_delta_sec,prep_complete_time,rider_arrival_time,dwell_time_sec,inferred_true_prep_time_sec
18958,0,Rain,0.65,High,4,2558407,32,2558439,2558865.79,426.79,2558439
19498,0,Clear,0.76,High,3,2558701,0,2558701,2559155.76,454.76,2558701
19495,0,Rain,0.75,Medium,4,2558685,39,2558724,2559211.73,487.73,2558724
19436,0,Clear,0.62,Medium,3,2558818,0,2558818,2559190.51,372.51,2558818
19403,0,Clear,0.92,High,3,2558869,0,2558869,2559419.81,550.81,2558869
19541,0,Clear,0.91,Low,2,2559079,64,2559143,2559688.42,545.42,2559143
19524,0,Rain,0.81,High,3,2559250,0,2559250,2559773.41,523.41,2559250
19521,0,Clear,0.81,High,3,2559329,0,2559329,2559815.54,486.54,2559329
19449,0,Clear,0.38,Low,3,2559673,0,2559673,2559902.54,229.54,2559673
19447,0,Smog,0.68,Medium,4,2559944,0,2559944,2560365.97,421.97,2559944
19544,0,Heatwave,0.79,High,2,2560040,13,2560053,2560550.96,497.96,2560053
19518,0,Smog,0.98,High,4,2560321,0,2560321,2560924.96,603.96,2560321
19545,0,Clear,0.95,Low,2,2560400,0,2560400,2560971.41,571.41,2560400
19546,0,Smog,0.82,Medium,3,2560651,0,2560651,2561157.77,506.77,2560651
19548,0,Clear,0.69,Medium,2,2560765,0,2560765,2561177.03,412.03,2560765
19537,0,Rain,0.67,High,2,2560759,26,2560785,2561220.59,435.59,2560785
19458,0,Heatwave,0.49,Medium,4,2560875,42,2560917,2561234.53,317.53,2560917
19561,0,Heatwave,0.84,High,2,2560960,46,2561006,2561530.89,524.89,2561006
19504,0,Heatwave,0.73,Low,4,2561115,12,2561127,2561585.81,458.81,2561127
19559,0,Clear,0.37,Medium,3,2561253,0,2561253,2561475.38,222.38,2561253
19581,0,Clear,0.47,Medium,3,2561484,0,2561484,2561763.55,279.55,2561484
19590,0,Heatwave,0.8,Medium,3,2561694,0,2561694,2562193.51,499.51,2561694
19575,0,Smog,0.33,High,3,2561719,0,2561719,2561931.95,212.95,2561719
19572,0,Smog,0.82,High,3,2561690,50,2561740,2562244.38,504.38,2561740
19600,0,Rain,0.6,Medium,2,2561976,47,2562023,2562419.58,396.58,2562023
19598,0,Clear,0.91,Low,2,2562264,0,2562264,2562811.93,547.93,2562264
19591,0,Clear,0.71,High,4,2562299,0,2562299,2562727.65,428.65,2562299
19610,0,Clear,0.54,Medium,3,2562445,14,2562459,2562783.17,324.17,2562459
19608,0,Clear,0.33,High,3,2562839,10,2562849,2563046.39,197.39,2562849
19606,0,Clear,0.44,High,4,2562858,0,2562858,2563122.81,264.81,2562858
19615,0,Heatwave,0.71,High,4,2562977,22,2562999,2563447.64,448.64,2562999
19617,0,Clear,0.53,Medium,3,2563208,0,2563208,2563526.53,318.53,2563208
19621,0,Clear,0.58,Low,4,2563412,0,2563412,2563758.06,346.06,2563412
19619,0,Clear,0.47,Low,2,2563392,21,2563413,2563695.61,282.61,2563413
19625,0,Fog,0.78,Medium,4,2563489,0,2563489,2564004.4,515.4,2563489
19618,0,Smog,0.96,High,2,2563446,50,2563496,2564089.24,593.24,2563496
19654,0,Clear,0.97,High,2,2563695,29,2563724,2564307.86,583.86,2563724
19659,0,Clear,0.96,Medium,3,2564012,0,2564012,2564588.69,576.69,2564012
19671,0,Fog,0.9,High,2,2564118,67,2564185,2564767.02,582.02,2564185
19669,0,Heatwave,0.93,High,2,2564479,10,2564489,2565066.76,577.76,2564489
19660,0,Clear,0.52,High,4,2564918,63,2564981,2565295.79,314.79,2564981
19657,0,Smog,0.86,Medium,4,2565050,47,2565097,2565625.83,528.83,2565097
19695,0,Rain,0.79,High,2,2565083,21,2565104,2565613.45,509.45,2565104
19682,0,Rain,0.35,High,3,2565107,48,2565155,2565399.99,244.99,2565155
19714,0,Clear,0.31,Low,2,2565449,0,2565449,2565637.88,188.88,2565449
19673,0,Rain,0.65,High,4,2565533,50,2565583,2566009.6,426.6,2565583
19702,0,Clear,0.72,Low,2,2565626,0,2565626,2566055.73,429.73,2565626
19711,0,Clear,0.9,Low,3,2565719,0,2565719,2566260.57,541.57,2565719
19707,0,Smog,0.9,High,3,2565841,0,2565841,2566398.81,557.81,2565841
19693,0,Clear,0.5,High,3,2565982,41,2566023,2566325.23,302.23,2566023
19739,0,Clear,0.45,Low,2,2566002,21,2566023,2566290.37,267.37,2566023
19718,0,Rain,0.6,Low,4,2566216,11,2566227,2566623.9,396.9,2566227
19706,0,Smog,0.43,High,3,2566232,57,2566289,2566559.57,270.57,2566289
19713,0,Heatwave,0.74,High,4,2566390,0,2566390,2566852.26,462.26,2566390
19741,0,Clear,0.49,High,2,2566822,55,2566877,2567170.58,293.58,2566877
19745,0,Smog,0.59,High,4,2567055,0,2567055,2567422.64,367.64,2567055
19751,0,Clear,0.97,High,4,2567103,0,2567103,2567683.05,580.05,2567103
19783,0,Clear,0.4,High,2,2567154,63,2567217,2567456.31,239.31,2567217
19746,0,Smog,0.94,Medium,3,2567265,52,2567317,2567895.39,578.39,2567317
19775,0,Smog,0.69,High,2,2567329,66,2567395,2567824.55,429.55,2567395
19785,0,Clear,0.52,High,2,2567518,0,2567518,2567827.87,309.87,2567518
19794,0,Clear,0.81,High,2,2567492,49,2567541,2568027.75,486.75,2567541
19801,0,Smog,0.33,High,3,2567900,47,2567947,2568159.44,212.44,2567947
19797,0,Rain,0.66,Medium,4,2567948,0,2567948,2568380.05,432.05,2567948
19818,0,Clear,0.77,Low,3,2567984,65,2568049,2568511.58,462.58,2568049
19807,0,Heatwave,0.68,High,4,2568196,51,2568247,2568674.14,427.14,2568247
19822,0,Clear,0.61,Medium,2,2568432,63,2568495,2568860.3,365.3,2568495
19805,0,Clear,0.63,High,2,2568567,26,2568593,2568968.94,375.94,2568593
19859,0,Fog,0.63,Medium,2,2568856,14,2568870,2569291.43,421.43,2568870
19863,0,Heatwave,0.84,Low,3,2569072,36,2569108,2569633.65,525.65,2569108
19853,0,Clear,0.78,Medium,2,2569128,0,2569128,2569593.27,465.27,2569128
19828,0,Smog,0.43,Medium,4,2569270,0,2569270,2569544.79,274.79,2569270
19862,0,Clear,0.54,Medium,3,2569310,0,2569310,2569633.62,323.62,2569310
19835,0,Rain,0.42,Medium,3,2569569,15,2569584,2569871.07,287.07,2569584
19866,0,Smog,0.93,Medium,3,2569706,11,2569717,2570289.5,572.5,2569717
19880,0,Clear,0.51,High,2,2569979,19,2569998,2570305.99,307.99,2569998
19893,0,Heatwave,0.46,High,2,2570027,0,2570027,2570323.88,296.88,2570027
19877,0,Heatwave,0.94,Medium,3,2570065,0,2570065,2570651.53,586.53,2570065
19904,0,Clear,0.63,High,2,2570147,60,2570207,2570583.32,376.32,2570207
19915,0,Clear,0.45,Medium,2,2570357,0,2570357,2570626.44,269.44,2570357
19871,0,Heatwave,0.44,Low,3,2570483,31,2570514,2570799.05,285.05,2570514
19916,0,Rain,0.3,High,3,2570556,0,2570556,2570772.25,216.25,2570556
19885,0,Fog,0.41,Medium,4,2570680,37,2570717,2571009.9,292.9,2570717
19921,0,Smog,0.32,Low,2,2570957,0,2570957,2571162.32,205.32,2570957
19900,0,Smog,0.4,Medium,4,2570977,0,2570977,2571234.11,257.11,2570977
19909,0,Fog,0.84,High,2,2571141,58,2571199,2571746.74,547.74,2571199
19927,0,Clear,0.32,Medium,3,2571830,29,2571859,2572050.95,191.95,2571859
19943,0,Clear,0.3,Low,3,2571854,69,2571923,2572104.87,181.87,2571923
19945,0,Heatwave,0.88,Low,4,2571914,63,2571977,2572528.23,551.23,2571977
19950,0,Clear,0.99,Low,2,2572220,0,2572220,2572812.33,592.33,2572220
19923,0,Heatwave,0.72,High,4,2572489,49,2572538,2572990.13,452.13,2572538
19987,0,Heatwave,0.89,Medium,2,2572591,0,2572591,2573143.82,552.82,2572591
1,0,Heatwave,0.84,Medium,3,2572650,52,2572702,2573227.31,525.31,2572702
19962,0,Fog,0.46,High,2,2572751,0,2572751,2573071.52,320.52,2572751
19967,0,Rain,0.36,High,4,2572833,0,2572833,2573084.07,251.07,2572833
17,0,Clear,0.41,Medium,3,2573776,0,2573776,2574020.26,244.26,2573776
11,0,Clear,0.48,Low,3,2573919,48,2573967,2574256.5,289.5,2573967
2,0,Smog,0.46,Medium,4,2574107,0,2574107,2574397.35,290.35,2574107
26,0,Smog,0.7,Low,3,2574128,0,2574128,2574564.66,436.66,2574128
135,0,Clear,0.99,Medium,3,2574395,0,2574395,2574990.25,595.25,2574395
150,0,Smog,0.37,High,4,2574600,45,2574645,2574879.31,234.31,2574645
37,0,Clear,0.57,Low,3,2575037,0,2575037,2575379.45,342.45,2575037
80,0,Rain,0.45,Medium,3,2575221,0,2575221,2575528.76,307.76,2575221
187,0,Heatwave,0.31,High,4,2575311,0,2575311,2575515.58,204.58,2575311
51,0,Rain,0.72,High,3,2575705,0,2575705,2576172.18,467.18,2575705
219,0,Rain,0.57,Medium,3,2575959,37,2575996,2576372.96,376.96,2575996
53,0,Smog,0.61,Low,3,2575989,24,2576013,2576392.57,379.57,2576013
176,0,Heatwave,0.97,Medium,4,2576054,65,2576119,2576719.45,600.45,2576119
191,0,Rain,0.52,Medium,4,2576258,0,2576258,2576606.38,348.38,2576258
207,0,Clear,0.95,High,4,2576539,12,2576551,2577120.82,569.82,2576551
241,0,Clear,0.8,Low,4,2576544,19,2576563,2577041.09,478.09,2576563
67,0,Clear,0.49,High,4,2576768,26,2576794,2577085.02,291.02,2576794
296,0,Rain,0.52,High,4,2576920,0,2576920,2577267.1,347.1,2576920
138,0,Heatwave,0.34,Medium,3,2576974,53,2577027,2577251.57,224.57,2577027
262,0,Heatwave,0.35,Medium,4,2577156,31,2577187,2577417.25,230.25,2577187
197,0,Heatwave,0.51,Medium,4,2577205,0,2577205,2577532.74,327.74,2577205
270,0,Clear,0.66,Low,3,2577203,26,2577229,2577624.98,395.98,2577229
226,0,Clear,0.75,Low,3,2577204,66,2577270,2577719.21,449.21,2577270
73,0,Heatwave,0.99,Low,4,2577365,0,2577365,2577981.06,616.06,2577365
261,0,Clear,0.35,Low,3,2577434,0,2577434,2577644.46,210.46,2577434
253,0,Fog,0.39,Medium,3,2577566,0,2577566,2577842.6,276.6,2577566
375,0,Clear,0.39,High,3,2577779,0,2577779,2578010.61,231.61,2577779
312,0,Clear,0.53,Medium,4,2577983,45,2578028,2578346.71,318.71,2578028
131,0,Clear,0.98,High,3,2578161,0,2578161,2578746.19,585.19,2578161
328,0,Heatwave,0.53,High,3,2578653,11,2578664,2579004.06,340.06,2578664
531,0,Smog,0.76,High,3,2578943,0,2578943,2579414.3,471.3,2578943
387,0,Heatwave,0.95,Medium,4,2578975,0,2578975,2579564.25,589.25,2578975
380,0,Clear,0.82,Low,4,2578985,61,2579046,2579536.05,490.05,2579046
437,0,Rain,0.7,High,4,2579099,21,2579120,2579574.9,454.9,2579120
554,0,Rain,0.75,High,4,2579299,29,2579328,2579815.44,487.44,2579328
527,0,Clear,0.95,Medium,4,2579334,0,2579334,2579901.38,567.38,2579334
482,0,Smog,0.3,Medium,4,2579447,0,2579447,2579644.74,197.74,2579447
455,0,Clear,0.97,High,3,2579546,0,2579546,2580125.65,579.65,2579546
496,0,Heatwave,0.62,High,3,2579734,50,2579784,2580178.17,394.17,2579784
467,0,Clear,0.82,Low,3,2579786,50,2579836,2580329.63,493.63,2579836
192,0,Fog,0.56,Medium,3,2579896,0,2579896,2580275.47,379.47,2579896
601,0,Rain,0.48,Medium,3,2579904,51,2579955,2580277.69,322.69,2579955
200,0,Smog,0.38,High,4,2580037,62,2580099,2580343.02,244.02,2580099
503,0,Heatwave,0.95,Low,4,2580149,60,2580209,2580797.06,588.06,2580209
620,0,Clear,0.6,High,3,2580204,11,2580215,2580575.78,360.78,2580215
506,0,Heatwave,0.57,Medium,3,2580348,0,2580348,2580710.81,362.81,2580348
209,0,Smog,0.93,Low,3,2580515,0,2580515,2581086.61,571.61,2580515
590,0,Clear,0.79,Low,3,2580679,0,2580679,2581151.41,472.41,2580679
560,0,Clear,0.8,Medium,4,2580945,34,2580979,2581460.12,481.12,2580979
204,0,Fog,0.87,High,4,2581194,0,2581194,2581759.67,565.67,2581194
595,0,Smog,0.98,High,3,2581151,67,2581218,2581818.53,600.53,2581218
697,0,Smog,0.75,Low,3,2581237,46,2581283,2581745.92,462.92,2581283
570,0,Fog,0.83,Medium,4,2581506,39,2581545,2582087.33,542.33,2581545
563,0,Heatwave,0.49,High,4,2581643,19,2581662,2581976.27,314.27,2581662
609,0,Smog,0.35,Medium,4,2581750,22,2581772,2581997.65,225.65,2581772
244,0,Smog,0.8,High,4,2581902,13,2581915,2582408.38,493.38,2581915
789,0,Fog,0.47,Low,4,2582574,0,2582574,2582900.06,326.06,2582574
791,0,Smog,0.48,Medium,4,2582741,0,2582741,2583043.7,302.7,2582741
684,0,Heatwave,0.47,High,3,2582918,0,2582918,2583218.87,300.87,2582918
650,0,Clear,0.95,High,4,2582966,19,2582985,2583552.08,567.08,2582985
263,0,Clear,0.38,Low,3,2583040,0,2583040,2583268.94,228.94,2583040
247,0,Clear,0.71,High,4,2583091,0,2583091,2583518.22,427.22,2583091
702,0,Clear,0.78,Medium,4,2583282,40,2583322,2583789.53,467.53,2583322
667,0,Clear,0.74,Low,4,2583571,0,2583571,2584013.54,442.54,2583571
269,0,Smog,0.5,Medium,3,2583987,68,2584055,2584368.35,313.35,2584055
693,0,Clear,0.52,Medium,4,2584630,0,2584630,2584941.58,311.58,2584630
837,0,Clear,0.71,Medium,4,2584637,0,2584637,2585063.07,426.07,2584637
283,0,Fog,0.51,Low,4,2584762,0,2584762,2585113.68,351.68,2584762
762,0,Clear,0.58,High,3,2584851,68,2584919,2585266.93,347.93,2584919
707,0,Clear,0.8,High,4,2584927,34,2584961,2585438.85,477.85,2584961
290,0,Heatwave,0.45,High,3,2585185,0,2585185,2585475.56,290.56,2585185
323,0,Clear,0.85,High,4,2585304,0,2585304,2585816.79,512.79,2585304
330,0,Clear,0.4,High,4,2585297,31,2585328,2585566.55,238.55,2585328
878,0,Rain,0.97,High,3,2585461,17,2585478,2586094.45,616.45,2585478
793,0,Clear,0.5,High,3,2585595,0,2585595,2585892.06,297.06,2585595
977,0,Clear,0.51,Low,3,2585692,0,2585692,2585996.02,304.02,2585692
779,0,Fog,0.97,High,4,2585795,0,2585795,2586419.75,624.75,2585795
1020,0,Clear,0.49,Low,3,2585872,61,2585933,2586229.23,296.23,2585933
929,0,Clear,0.7,High,3,2586232,11,2586243,2586665.89,422.89,2586243
918,0,Smog,0.54,Medium,3,2586405,0,2586405,2586742.57,337.57,2586405
1043,0,Clear,0.44,Low,3,2586519,18,2586537,2586799.27,262.27,2586537
377,0,Rain,0.42,High,3,2586679,0,2586679,2586969.81,290.81,2586679
1013,0,Smog,0.97,Low,3,2586935,16,2586951,2587548.64,597.64,2586951
1096,0,Clear,0.41,Low,4,2587337,0,2587337,2587581.13,244.13,2587337
389,0,Clear,0.55,High,4,2587363,0,2587363,2587692.19,329.19,2587363
397,0,Heatwave,0.61,Medium,4,2587573,0,2587573,2587959.75,386.75,2587573
1097,0,Clear,0.83,Low,4,2587527,49,2587576,2588074.72,498.72,2587576
418,0,Heatwave,0.53,Medium,4,2587532,50,2587582,2587922.19,340.19,2587582
1089,0,Clear,0.87,Low,3,2587587,0,2587587,2588108.06,521.06,2587587
1127,0,Smog,0.54,Low,3,2587952,10,2587962,2588300.46,338.46,2587962
1110,0,Clear,0.6,High,4,2588208,0,2588208,2588569.1,361.1,2588208
1125,0,Clear,0.61,Medium,3,2588248,0,2588248,2588612.7,364.7,2588248
430,0,Heatwave,0.71,Medium,3,2588387,0,2588387,2588836.09,449.09,2588387
899,0,Clear,0.85,Low,3,2588369,32,2588401,2588909.82,508.82,2588401
429,0,Clear,0.94,Low,3,2588484,20,2588504,2589069.66,565.66,2588504
885,0,Clear,0.66,Medium,4,2588476,49,2588525,2588921.46,396.46,2588525
1163,0,Smog,0.54,High,4,2588858,0,2588858,2589197.0,339.0,2588858
1183,0,Heatwave,0.73,Low,4,2588970,0,2588970,2589430.45,460.45,2588970
1208,0,Clear,0.44,Medium,4,2589040,30,2589070,2589334.82,264.82,2589070
975,0,Rain,1.0,Low,4,2589080,29,2589109,2589744.93,635.93,2589109
1181,0,Clear,0.64,High,3,2589177,0,2589177,2589561.88,384.88,2589177
440,0,Heatwave,0.76,Medium,4,2589296,31,2589327,2589805.66,478.66,2589327
1169,0,Fog,0.31,High,4,2589332,19,2589351,2589579.22,228.22,2589351
1184,0,Heatwave,0.99,Medium,4,2589595,0,2589595,2590209.43,614.43,2589595
453,0,Heatwave,0.7,Low,4,2589586,22,2589608,2590047.37,439.37,2589608
1220,0,Smog,0.31,Medium,4,2589741,0,2589741,2589940.85,199.85,2589741
987,0,Clear,0.95,Medium,4,2590022,0,2590022,2590590.22,568.22,2590022
1258,0,Clear,0.62,Low,3,2590353,21,2590374,2590744.19,370.19,2590374
1201,0,Clear,0.94,High,4,2590335,45,2590380,2590944.63,564.63,2590380
461,0,Clear,0.79,Medium,4,2590441,16,2590457,2590930.66,473.66,2590457
1259,0,Smog,0.73,High,3,2590706,0,2590706,2591161.9,455.9,2590706
1330,0,Clear,0.71,Medium,3,2590734,0,2590734,2591158.64,424.64,2590734
494,0,Smog,0.46,Medium,3,2591162,0,2591162,2591455.1,293.1,2591162
1406,0,Smog,0.48,High,4,2591355,31,2591386,2591687.61,301.61,2591386
1333,0,Clear,0.48,Low,3,2591618,0,2591618,2591907.29,289.29,2591618
498,0,Clear,0.75,Low,4,2591656,11,2591667,2592117.26,450.26,2591667
1067,0,Clear,0.35,Low,4,2591670,14,2591684,2591895.72,211.72,2591684
1446,0,Clear,0.79,High,3,2591924,0,2591924,2592395.13,471.13,2591924
1355,0,Heatwave,0.63,High,4,2592020,14,2592034,2592433.35,399.35,2592034
517,0,Clear,0.69,High,4,2592044,0,2592044,2592457.65,413.65,2592044
512,0,Clear,0.46,Low,4,2592050,17,2592067,2592344.68,277.68,2592067
1467,0,Clear,0.73,High,4,2592091,0,2592091,2592529.21,438.21,2592091
1378,0,Rain,0.53,Medium,4,2592105,12,2592117,2592472.13,355.13,2592117
1501,0,Clear,0.73,High,3,2592265,28,2592293,2592729.23,436.23,2592293
1206,0,Rain,0.35,High,3,2592442,0,2592442,2592686.21,244.21,2592442
1230,0,Clear,0.45,High,3,2592614,11,2592625,2592895.21,270.21,2592625
1468,0,Clear,0.7,Medium,4,2592961,45,2593006,2593424.77,418.77,2593006
1496,0,Rain,0.84,High,4,2592996,24,2593020,2593559.34,539.34,2593020
551,0,Heatwave,0.87,Medium,4,2593268,0,2593268,2593810.57,542.57,2593268
1575,0,Clear,0.33,High,3,2593306,0,2593306,2593503.25,197.25,2593306
1541,0,Smog,0.72,Medium,3,2593578,0,2593578,2594023.94,445.94,2593578
1565,0,Clear,0.75,High,4,2594496,0,2594496,2594946.66,450.66,2594496
1554,0,Clear,0.98,High,4,2594515,0,2594515,2595104.8,589.8,2594515
1594,0,Clear,0.41,High,3,2594521,0,2594521,2594765.45,244.45,2594521
561,0,Clear,0.56,Medium,3,2594674,11,2594685,2595023.31,338.31,2594685
1586,0,Clear,0.64,Medium,3,2595165,0,2595165,2595551.6,386.6,2595165
1275,0,Smog,0.45,Medium,3,2595291,15,2595306,2595593.28,287.28,2595306
576,0,Clear,0.96,High,3,2595363,13,2595376,2595950.28,574.28,2595376
1324,0,Smog,0.6,High,4,2595686,32,2595718,2596095.39,377.39,2595718
594,0,Smog,0.54,Low,4,2595831,0,2595831,2596167.68,336.68,2595831
1650,0,Clear,0.39,Medium,4,2595933,0,2595933,2596165.25,232.25,2595933
621,0,Fog,0.87,Low,3,2596119,0,2596119,2596687.46,568.46,2596119
600,0,Clear,0.54,Low,3,2596202,0,2596202,2596524.81,322.81,2596202
1367,0,Clear,0.31,Low,3,2596407,0,2596407,2596595.55,188.55,2596407
1684,0,Clear,0.37,Low,4,2596488,0,2596488,2596710.4,222.4,2596488
1369,0,Fog,0.77,High,3,2596722,45,2596767,2597275.34,508.34,2596767
1350,0,Clear,0.72,High,4,2596711,67,2596778,2597209.32,431.32,2596778
1401,0,Fog,0.98,Low,3,2596832,0,2596832,2597466.96,634.96,2596832
639,0,Clear,0.54,High,3,2596856,0,2596856,2597182.99,326.99,2596856
1358,0,Clear,0.82,Medium,3,2597389,55,2597444,2597938.92,494.92,2597444
1741,0,Smog,0.81,Low,4,2597608,0,2597608,2598107.21,499.21,2597608
1734,0,Clear,0.59,Medium,3,2597703,0,2597703,2598056.24,353.24,2597703
1709,0,Clear,0.38,Medium,3,2597744,0,2597744,2597970.64,226.64,2597744
645,0,Clear,0.77,Low,4,2597850,62,2597912,2598375.4,463.4,2597912
1405,0,Smog,0.97,Medium,4,2597994,43,2598037,2598632.3,595.3,2598037
1743,0,Clear,0.65,Medium,4,2598123,0,2598123,2598510.02,387.02,2598123
1751,0,Clear,0.87,Medium,4,2598147,23,2598170,2598690.73,520.73,2598170
1772,0,Smog,0.83,Low,3,2598261,44,2598305,2598820.35,515.35,2598305
1769,0,Rain,0.91,High,4,2598567,0,2598567,2599150.4,583.4,2598567
662,0,Clear,0.58,High,3,2598606,0,2598606,2598953.29,347.29,2598606
1755,0,Clear,0.38,Medium,3,2598764,0,2598764,2598989.54,225.54,2598764
669,0,Clear,0.79,Low,3,2598952,0,2598952,2599426.52,474.52,2598952
676,0,Clear,0.68,High,3,2599453,0,2599453,2599861.07,408.07,2599453
1445,0,Heatwave,0.8,High,3,2599574,0,2599574,2600074.54,500.54,2599574
1826,0,Rain,0.81,Medium,4,2599571,29,2599600,2600123.88,523.88,2599600
1842,0,Heatwave,0.5,Medium,4,2599797,0,2599797,2600118.68,321.68,2599797
1841,0,Clear,0.56,High,4,2599825,0,2599825,2600160.65,335.65,2599825
1457,0,Clear,0.54,Low,3,2599954,0,2599954,2600280.1,326.1,2599954
764,0,Heatwave,0.72,Medium,3,2600165,0,2600165,2600616.97,451.97,2600165
1652,0,Smog,0.45,Medium,4,2600233,0,2600233,2600520.28,287.28,2600233
2000,0,Clear,0.3,Medium,4,2600497,0,2600497,2600678.82,181.82,2600497
1957,0,Heatwave,0.53,High,3,2600506,44,2600550,2600888.5,338.5,2600550
1614,0,Heatwave,0.9,Low,3,2600644,0,2600644,2601202.39,558.39,2600644
2090,0,Clear,0.65,Low,3,2600990,0,2600990,2601379.83,389.83,2600990
2004,0,Clear,0.77,Medium,4,2601310,39,2601349,2601809.95,460.95,2601349
819,0,Smog,0.3,Medium,3,2601508,42,2601550,2601745.81,195.81,2601550
834,0,Heatwave,0.78,High,3,2601822,69,2601891,2602377.45,486.45,2601891
832,0,Clear,0.78,High,3,2601866,32,2601898,2602368.6,470.6,2601898
824,0,Smog,0.92,High,3,2602013,0,2602013,2602582.8,569.8,2602013
2119,0,Fog,0.36,Medium,4,2602363,0,2602363,2602621.55,258.55,2602363
2197,0,Clear,0.88,Medium,3,2602598,52,2602650,2603180.95,530.95,2602650
1786,0,Clear,0.51,Medium,3,2602680,66,2602746,2603050.85,304.85,2602746
2105,0,Clear,0.38,Medium,4,2602817,0,2602817,2603046.18,229.18,2602817
2218,0,Fog,0.84,Medium,3,2602967,0,2602967,2603514.4,547.4,2602967
1798,0,Heatwave,0.5,Low,3,2603055,20,2603075,2603398.22,323.22,2603075
2222,0,Clear,0.43,Medium,3,2603199,42,2603241,2603499.73,258.73,2603241
1861,0,Fog,0.7,Low,3,2603340,17,2603357,2603821.24,464.24,2603357
2203,0,Heatwave,0.96,Low,4,2603384,33,2603417,2604015.94,598.94,2603417
903,0,Fog,0.96,Medium,3,2603546,0,2603546,2604165.04,619.04,2603546
2286,0,Clear,0.39,High,4,2603701,0,2603701,2603936.75,235.75,2603701
909,0,Rain,0.69,Medium,4,2603941,0,2603941,2604390.82,449.82,2603941
2267,0,Clear,0.58,High,4,2603993,0,2603993,2604340.34,347.34,2603993
1914,0,Rain,0.45,Low,3,2604269,0,2604269,2604574.55,305.55,2604269
2372,0,Smog,0.8,High,3,2604324,0,2604324,2604818.88,494.88,2604324
919,0,Smog,0.51,High,4,2604655,0,2604655,2604976.69,321.69,2604655
1967,0,Smog,0.53,High,3,2605108,65,2605173,2605505.83,332.83,2605173
931,0,Clear,0.39,Medium,4,2605162,63,2605225,2605461.7,236.7,2605225
1930,0,Heatwave,0.93,Low,4,2605179,68,2605247,2605827.89,580.89,2605247
945,0,Smog,0.62,Medium,3,2605285,15,2605300,2605689.27,389.27,2605300
2555,0,Rain,0.53,Low,4,2605422,34,2605456,2605809.52,353.52,2605456
2043,0,Rain,0.58,Medium,4,2605910,68,2605978,2606363.84,385.84,2605978
2009,0,Rain,0.87,High,4,2606013,0,2606013,2606569.76,556.76,2606013
2050,0,Clear,0.66,Medium,4,2606014,0,2606014,2606410.75,396.75,2606014
2523,0,Clear,0.82,Medium,4,2606043,18,2606061,2606555.53,494.53,2606061
2528,0,Heatwave,0.96,High,4,2606166,0,2606166,2606764.53,598.53,2606166
2478,0,Clear,0.51,High,3,2606152,34,2606186,2606489.2,303.2,2606186
997,0,Heatwave,0.71,Low,3,2606319,34,2606353,2606802.97,449.97,2606353
2605,0,Clear,0.87,Low,3,2606702,55,2606757,2607277.4,520.4,2606757
2111,0,Rain,0.82,Medium,4,2606901,38,2606939,2607465.28,526.28,2606939
1001,0,Smog,0.46,High,3,2607023,0,2607023,2607314.11,291.11,2607023
2094,0,Heatwave,0.96,Low,4,2607288,52,2607340,2607935.72,595.72,2607340
2608,0,Rain,0.95,High,4,2607788,0,2607788,2608394.75,606.75,2607788
2625,0,Clear,0.52,Low,3,2607761,29,2607790,2608104.52,314.52,2607790
2644,0,Fog,0.83,Low,4,2607953,0,2607953,2608494.36,541.36,2607953
2627,0,Rain,1.0,Medium,4,2607979,0,2607979,2608614.05,635.05,2607979
1021,0,Heatwave,0.67,Medium,4,2608140,0,2608140,2608560.24,420.24,2608140
2282,0,Clear,0.65,High,3,2608270,36,2608306,2608696.69,390.69,2608306
1033,0,Clear,0.86,High,4,2608325,30,2608355,2608869.96,514.96,2608355
1035,0,Heatwave,0.77,Low,3,2608467,50,2608517,2608998.42,481.42,2608517
2909,0,Clear,0.39,Medium,3,2608579,13,2608592,2608823.92,231.92,2608592
2654,0,Heatwave,0.81,Medium,4,2608588,53,2608641,2609147.16,506.16,2608641
2786,0,Smog,0.96,High,3,2608666,0,2608666,2609259.26,593.26,2608666
2812,0,Clear,0.91,High,4,2609176,0,2609176,2609719.95,543.95,2609176
2948,0,Clear,0.75,Medium,4,2609232,18,2609250,2609698.18,448.18,2609250
2830,0,Rain,0.74,High,4,2609340,47,2609387,2609868.61,481.61,2609387
1079,0,Heatwave,0.68,Low,3,2609611,32,2609643,2610071.95,428.95,2609643
2965,0,Smog,0.68,Low,4,2609823,0,2609823,2610247.29,424.29,2609823
2409,0,Rain,0.48,Medium,3,2610059,11,2610070,2610395.7,325.7,2610070
2852,0,Clear,0.5,Medium,3,2610075,38,2610113,2610411.68,298.68,2610113
1073,0,Heatwave,0.32,Medium,4,2610093,64,2610157,2610370.43,213.43,2610157
1103,0,Clear,0.97,High,3,2610142,28,2610170,2610751.88,581.88,2610170
1134,0,Smog,0.74,Low,3,2610311,0,2610311,2610771.23,460.23,2610311
3073,0,Clear,0.5,Low,3,2610470,0,2610470,2610768.18,298.18,2610470
1129,0,Smog,0.84,Low,3,2610517,63,2610580,2611101.91,521.91,2610580
2472,0,Smog,0.64,Low,4,2610622,0,2610622,2611023.96,401.96,2610622
2874,0,Heatwave,0.39,Medium,4,2610669,0,2610669,2610921.79,252.79,2610669
